PID,trial,response,rt,accuracy,display,filename,gradient_type,inversion_type,light_direction,quadrant,num_distractors,answer,distractor_bin
38,93.0,4,2222.100000000209,1,Task,image_30.jpg,vertical,original,top,Quadrant 4,39.0,4.0,33-49
38,94.0,4,1183.199999999837,1,Task,image_2.jpg,vertical,original,top,Quadrant 4,3.0,4.0,1–4
38,95.0,1,1547.5999999999767,1,Task,image_110.jpg,horizontal,inverted,right,Quadrant 1,14.0,1.0,13–16
38,96.0,1,1281.7000000005355,1,Task,image_99.jpg,horizontal,inverted,right,Quadrant 1,4.0,1.0,1–4
38,97.0,3,1793.8999999997905,1,Task,image_5.jpg,vertical,original,top,Quadrant 3,5.0,3.0,5–8
38,98.0,1,2005.600000000209,1,Task,image_27.jpg,vertical,original,top,Quadrant 1,29.0,1.0,25-32
38,99.0,3,2224.000000000233,0,Task,image_119.jpg,horizontal,inverted,right,Quadrant 2,21.0,2.0,21–24
38,100.0,3,977.0000000002328,1,Task,image_43.jpg,vertical,inverted,bottom,Quadrant 3,9.0,3.0,9–12
38,101.0,2,1573.9999999997672,1,Task,image_8.jpg,vertical,original,top,Quadrant 2,12.0,2.0,9–12
38,102.0,4,2034.900000000605,1,Task,image_73.jpg,horizontal,original,left,Quadrant 4,10.0,4.0,9–12
38,103.0,2,1203.7000000005355,1,Task,image_100.jpg,horizontal,inverted,right,Quadrant 2,6.0,2.0,5–8
38,104.0,4,1975.0000000002328,1,Task,image_70.jpg,horizontal,original,left,Quadrant 4,7.0,4.0,5–8
38,105.0,4,2242.7999999998137,1,Task,image_48.jpg,vertical,inverted,bottom,Quadrant 4,19.0,4.0,17–20
38,106.0,1,2380.100000000559,1,Task,image_35.jpg,vertical,inverted,bottom,Quadrant 1,4.0,1.0,1–4
38,107.0,4,2254.9000000006054,1,Task,image_62.jpg,vertical,inverted,bottom,Quadrant 4,39.0,4.0,33-49
38,108.0,1,1175.7999999998135,0,Task,image_82.jpg,horizontal,original,left,Quadrant 3,17.0,3.0,17–20
38,109.0,1,996.5000000003492,1,Task,image_7.jpg,vertical,original,top,Quadrant 1,8.0,1.0,5–8
38,110.0,4,2368.499999999767,0,Task,image_83.jpg,horizontal,original,left,Quadrant 1,18.0,1.0,17–20
38,111.0,4,1579.8000000005122,1,Task,image_57.jpg,vertical,inverted,bottom,Quadrant 4,26.0,4.0,25-32
38,112.0,2,1016.199999999837,1,Task,image_33.jpg,vertical,inverted,bottom,Quadrant 2,1.0,2.0,1–4
38,113.0,4,1924.2000000001865,1,Task,image_79.jpg,horizontal,original,left,Quadrant 4,13.0,4.0,13–16
38,114.0,1,2009.90000000014,1,Task,image_19.jpg,vertical,original,top,Quadrant 1,18.0,1.0,17–20
38,115.0,3,2204.3999999997905,0,Task,image_63.jpg,vertical,inverted,bottom,Quadrant 1,34.0,1.0,33-49
38,116.0,1,1518.199999999837,1,Task,image_59.jpg,vertical,inverted,bottom,Quadrant 1,29.0,1.0,25-32
38,117.0,4,2445.100000000326,1,Task,image_6.jpg,vertical,original,top,Quadrant 4,7.0,4.0,5–8
38,118.0,4,1982.0000000002328,0,Task,image_124.jpg,horizontal,inverted,right,Quadrant 2,36.0,2.0,33-49
38,119.0,4,1778.3000000005122,1,Task,image_15.jpg,vertical,original,top,Quadrant 4,13.0,4.0,13–16
38,120.0,4,1316.1999999999534,1,Task,image_98.jpg,horizontal,inverted,right,Quadrant 4,3.0,4.0,1–4
38,121.0,3,1508.700000000419,1,Task,image_107.jpg,horizontal,inverted,right,Quadrant 3,9.0,3.0,9–12
38,122.0,1,1427.4000000001397,0,Task,image_69.jpg,horizontal,original,left,Quadrant 3,5.0,3.0,5–8
38,123.0,1,1636.2000000001865,1,Task,image_103.jpg,horizontal,inverted,right,Quadrant 1,8.0,1.0,5–8
38,124.0,4,2167.600000000209,0,Task,image_55.jpg,vertical,inverted,bottom,Quadrant 2,21.0,2.0,21–24
38,125.0,4,2099.90000000014,0,Task,image_12.jpg,vertical,original,top,Quadrant 3,15.0,3.0,13–16
38,126.0,3,1890.300000000163,1,Task,image_101.jpg,horizontal,inverted,right,Quadrant 3,5.0,3.0,5–8
38,127.0,3,2041.7999999998133,1,Task,image_125.jpg,horizontal,inverted,right,Quadrant 3,35.0,3.0,33-49
38,128.0,4,1931.1000000005588,1,Task,image_41.jpg,vertical,inverted,bottom,Quadrant 4,10.0,4.0,9–12
23,1.0,1,2019.6999999996333,0,Task,image_84.jpg,horizontal,original,left,Quadrant 3,23.0,3.0,21–24
23,2.0,2,1775.0999999996277,1,Task,image_109.jpg,horizontal,inverted,right,Quadrant 2,16.0,2.0,13–16
23,3.0,3,1625.300000000003,1,Task,image_44.jpg,vertical,inverted,bottom,Quadrant 3,15.0,3.0,13–16
23,4.0,1,1193.6999999996333,0,Task,image_13.jpg,vertical,original,top,Quadrant 2,16.0,2.0,13–16
23,5.0,1,1353.2999999998135,0,Task,image_21.jpg,vertical,original,top,Quadrant 4,22.0,4.0,21–24
23,6.0,4,1454.7000000000116,0,Task,image_29.jpg,vertical,original,top,Quadrant 3,35.0,3.0,33-49
23,7.0,2,1280.1999999996333,0,Task,image_12.jpg,vertical,original,top,Quadrant 3,15.0,3.0,13–16
23,8.0,1,1433.8999999996158,1,Task,image_118.jpg,horizontal,inverted,right,Quadrant 1,24.0,1.0,21–24
23,9.0,3,1567.300000000192,0,Task,image_33.jpg,vertical,inverted,bottom,Quadrant 2,1.0,2.0,1–4
23,10.0,1,1484.299999999639,0,Task,image_92.jpg,horizontal,original,left,Quadrant 2,36.0,2.0,33-49
23,11.0,2,1584.6999999996333,1,Task,image_120.jpg,horizontal,inverted,right,Quadrant 2,27.0,2.0,25-32
23,12.0,4,1475.1000000000058,0,Task,image_36.jpg,vertical,inverted,bottom,Quadrant 2,6.0,2.0,5–8
23,13.0,3,1342.3999999996158,0,Task,image_89.jpg,horizontal,original,left,Quadrant 4,26.0,4.0,25-32
23,14.0,2,2126.899999999616,0,Task,image_31.jpg,vertical,original,top,Quadrant 1,34.0,1.0,33-49
23,15.0,3,1164.0999999999767,1,Task,image_69.jpg,horizontal,original,left,Quadrant 3,5.0,3.0,5–8
23,16.0,2,1216.3999999998196,0,Task,image_18.jpg,vertical,original,top,Quadrant 3,17.0,3.0,17–20
23,17.0,2,1400.0,1,Task,image_68.jpg,horizontal,original,left,Quadrant 2,6.0,2.0,5–8
23,18.0,4,1295.900000000198,0,Task,image_39.jpg,vertical,inverted,bottom,Quadrant 1,8.0,1.0,5–8
23,19.0,2,1101.2999999999884,0,Task,image_15.jpg,vertical,original,top,Quadrant 4,13.0,4.0,13–16
23,20.0,4,1171.9999999996217,0,Task,image_87.jpg,horizontal,original,left,Quadrant 2,21.0,2.0,21–24
23,21.0,3,950.9999999996217,0,Task,image_22.jpg,vertical,original,top,Quadrant 1,24.0,1.0,21–24
23,22.0,1,1146.2999999999884,1,Task,image_95.jpg,horizontal,original,left,Quadrant 1,34.0,1.0,33-49
23,23.0,1,1380.6999999994296,0,Task,image_34.jpg,vertical,inverted,bottom,Quadrant 4,3.0,4.0,1–4
23,24.0,2,1795.3999999998196,0,Task,image_50.jpg,vertical,inverted,bottom,Quadrant 3,17.0,3.0,17–20
23,25.0,1,1229.7999999999884,1,Task,image_74.jpg,horizontal,original,left,Quadrant 1,11.0,1.0,9–12
23,26.0,4,898.999999999447,1,Task,image_25.jpg,vertical,original,top,Quadrant 4,26.0,4.0,25-32
23,27.0,4,1014.7000000001864,0,Task,image_51.jpg,vertical,inverted,bottom,Quadrant 1,18.0,1.0,17–20
23,28.0,3,1178.3999999996158,0,Task,image_71.jpg,horizontal,original,left,Quadrant 1,8.0,1.0,5–8
23,29.0,1,1105.5,0,Task,image_72.jpg,horizontal,original,left,Quadrant 2,12.0,2.0,9–12
23,30.0,1,1684.1999999996333,0,Task,image_70.jpg,horizontal,original,left,Quadrant 4,7.0,4.0,5–8
23,31.0,4,1357.499999999447,1,Task,image_38.jpg,vertical,inverted,bottom,Quadrant 4,7.0,4.0,5–8
23,32.0,2,1423.3999999996158,0,Task,image_102.jpg,horizontal,inverted,right,Quadrant 4,7.0,4.0,5–8
23,33.0,1,1211.5999999996277,1,Task,image_78.jpg,horizontal,original,left,Quadrant 1,14.0,1.0,13–16
23,34.0,2,1410.6000000001804,0,Task,image_111.jpg,horizontal,inverted,right,Quadrant 4,13.0,4.0,13–16
23,35.0,2,1348.3999999996158,0,Task,image_123.jpg,horizontal,inverted,right,Quadrant 1,29.0,1.0,25-32
23,36.0,4,1610.8999999994412,0,Task,image_11.jpg,vertical,original,top,Quadrant 3,9.0,3.0,9–12
23,37.0,2,1265.7999999994354,0,Task,image_115.jpg,horizontal,inverted,right,Quadrant 1,18.0,1.0,17–20
23,38.0,2,1324.8999999996158,1,Task,image_56.jpg,vertical,inverted,bottom,Quadrant 2,27.0,2.0,25-32
23,39.0,4,1486.0,0,Task,image_49.jpg,vertical,inverted,bottom,Quadrant 2,20.0,2.0,17–20
23,40.0,3,1418.4999999996217,0,Task,image_80.jpg,horizontal,original,left,Quadrant 4,19.0,4.0,17–20
23,41.0,1,935.3999999999942,1,Task,image_54.jpg,vertical,inverted,bottom,Quadrant 1,24.0,1.0,21–24
23,42.0,4,1783.7000000000116,1,Task,image_2.jpg,vertical,original,top,Quadrant 4,3.0,4.0,1–4
23,43.0,3,1762.5000000001746,0,Task,image_4.jpg,vertical,original,top,Quadrant 2,6.0,2.0,5–8
23,44.0,4,1583.2999999999884,1,Task,image_94.jpg,horizontal,original,left,Quadrant 4,39.0,4.0,33-49
23,45.0,1,902.900000000198,1,Task,image_19.jpg,vertical,original,top,Quadrant 1,18.0,1.0,17–20
23,46.0,4,982.3999999996158,0,Task,image_14.jpg,vertical,original,top,Quadrant 1,14.0,1.0,13–16
23,47.0,4,1155.7000000001865,0,Task,image_81.jpg,horizontal,original,left,Quadrant 2,20.0,2.0,17–20
23,48.0,2,1086.0999999994528,1,Task,image_104.jpg,horizontal,inverted,right,Quadrant 2,12.0,2.0,9–12
23,49.0,1,883.2999999994354,0,Task,image_77.jpg,horizontal,original,left,Quadrant 2,16.0,2.0,13–16
23,50.0,2,1105.3999999999942,0,Task,image_47.jpg,vertical,inverted,bottom,Quadrant 4,13.0,4.0,13–16
23,51.0,4,1182.2000000000116,0,Task,image_90.jpg,horizontal,original,left,Quadrant 3,31.0,3.0,25-32
23,52.0,3,1036.6000000001804,0,Task,image_91.jpg,horizontal,original,left,Quadrant 1,29.0,1.0,25-32
23,53.0,3,1042.3999999994412,1,Task,image_82.jpg,horizontal,original,left,Quadrant 3,17.0,3.0,17–20
23,54.0,2,1343.1999999996333,0,Task,image_63.jpg,vertical,inverted,bottom,Quadrant 1,34.0,1.0,33-49
23,55.0,3,1407.900000000198,1,Task,image_58.jpg,vertical,inverted,bottom,Quadrant 3,31.0,3.0,25-32
23,56.0,1,1101.5,1,Task,image_67.jpg,horizontal,original,left,Quadrant 1,4.0,1.0,1–4
23,57.0,3,1275.8999999999942,0,Task,image_105.jpg,horizontal,inverted,right,Quadrant 4,10.0,4.0,9–12
23,58.0,3,1654.3999999996158,1,Task,image_0.jpg,vertical,original,top,Quadrant 3,2.0,3.0,1–4
23,59.0,1,1456.999999999447,0,Task,image_24.jpg,vertical,original,top,Quadrant 2,27.0,2.0,25-32
23,60.0,1,1165.9999999996217,0,Task,image_37.jpg,vertical,inverted,bottom,Quadrant 3,5.0,3.0,5–8
23,61.0,3,1790.1000000001804,0,Task,image_97.jpg,horizontal,inverted,right,Quadrant 2,1.0,2.0,1–4
23,62.0,1,1325.5999999996277,0,Task,image_28.jpg,vertical,original,top,Quadrant 2,36.0,2.0,33-49
23,63.0,3,1430.5999999994528,0,Task,image_60.jpg,vertical,inverted,bottom,Quadrant 2,36.0,2.0,33-49
23,64.0,4,1790.2000000001865,0,Task,image_46.jpg,vertical,inverted,bottom,Quadrant 1,14.0,1.0,13–16
23,65.0,4,1255.5999999994528,0,Task,image_52.jpg,vertical,inverted,bottom,Quadrant 3,23.0,3.0,21–24
23,66.0,2,1197.6000000002095,0,Task,image_79.jpg,horizontal,original,left,Quadrant 4,13.0,4.0,13–16
23,67.0,2,963.8999999994412,0,Task,image_43.jpg,vertical,inverted,bottom,Quadrant 3,9.0,3.0,9–12
23,68.0,3,1514.499999999418,0,Task,image_1.jpg,vertical,original,top,Quadrant 2,1.0,2.0,1–4
23,69.0,2,1036.799999999639,0,Task,image_85.jpg,horizontal,original,left,Quadrant 4,22.0,4.0,21–24
23,70.0,2,1210.0999999996277,0,Task,image_93.jpg,horizontal,original,left,Quadrant 3,35.0,3.0,33-49
23,71.0,1,835.5999999994528,1,Task,image_35.jpg,vertical,inverted,bottom,Quadrant 1,4.0,1.0,1–4
23,72.0,4,1465.9999999996508,0,Task,image_23.jpg,vertical,original,top,Quadrant 2,21.0,2.0,21–24
23,73.0,3,1245.0999999996277,1,Task,image_32.jpg,vertical,inverted,bottom,Quadrant 3,2.0,3.0,1–4
23,74.0,2,1200.3999999994412,0,Task,image_53.jpg,vertical,inverted,bottom,Quadrant 4,22.0,4.0,21–24
23,75.0,1,1006.1999999996042,0,Task,image_62.jpg,vertical,inverted,bottom,Quadrant 4,39.0,4.0,33-49
23,76.0,2,1082.6999999994296,1,Task,image_8.jpg,vertical,original,top,Quadrant 2,12.0,2.0,9–12
23,77.0,2,916.0,0,Task,image_20.jpg,vertical,original,top,Quadrant 3,23.0,3.0,21–24
23,78.0,1,844.0000000001746,1,Task,image_106.jpg,horizontal,inverted,right,Quadrant 1,11.0,1.0,9–12
23,79.0,3,1263.0999999999767,1,Task,image_101.jpg,horizontal,inverted,right,Quadrant 3,5.0,3.0,5–8
23,80.0,2,1175.9000000000233,0,Task,image_48.jpg,vertical,inverted,bottom,Quadrant 4,19.0,4.0,17–20
23,81.0,1,1161.7999999998135,0,Task,image_5.jpg,vertical,original,top,Quadrant 3,5.0,3.0,5–8
23,82.0,1,1286.6999999994296,1,Task,image_42.jpg,vertical,inverted,bottom,Quadrant 1,11.0,1.0,9–12
23,83.0,2,886.9999999994179,0,Task,image_59.jpg,vertical,inverted,bottom,Quadrant 1,29.0,1.0,25-32
23,84.0,2,1058.9999999998254,0,Task,image_83.jpg,horizontal,original,left,Quadrant 1,18.0,1.0,17–20
23,85.0,4,1124.1999999996042,1,Task,image_30.jpg,vertical,original,top,Quadrant 4,39.0,4.0,33-49
23,86.0,4,1114.0999999994528,0,Task,image_17.jpg,vertical,original,top,Quadrant 2,20.0,2.0,17–20
23,87.0,4,1014.9999999996508,1,Task,image_57.jpg,vertical,inverted,bottom,Quadrant 4,26.0,4.0,25-32
23,88.0,1,1084.5999999994528,0,Task,image_112.jpg,horizontal,inverted,right,Quadrant 4,19.0,4.0,17–20
23,89.0,1,1274.2000000001865,1,Task,image_86.jpg,horizontal,original,left,Quadrant 1,24.0,1.0,21–24
23,90.0,3,1226.999999999418,1,Task,image_122.jpg,horizontal,inverted,right,Quadrant 3,31.0,3.0,25-32
23,91.0,2,1162.099999999802,0,Task,image_75.jpg,horizontal,original,left,Quadrant 3,9.0,3.0,9–12
23,92.0,4,866.9999999994179,1,Task,image_6.jpg,vertical,original,top,Quadrant 4,7.0,4.0,5–8
23,93.0,1,999.6000000000348,0,Task,image_124.jpg,horizontal,inverted,right,Quadrant 2,36.0,2.0,33-49
23,94.0,1,920.099999999802,0,Task,image_41.jpg,vertical,inverted,bottom,Quadrant 4,10.0,4.0,9–12
23,95.0,3,687.8999999999651,0,Task,image_121.jpg,horizontal,inverted,right,Quadrant 4,26.0,4.0,25-32
23,96.0,3,1099.4000000000815,0,Task,image_100.jpg,horizontal,inverted,right,Quadrant 2,6.0,2.0,5–8
23,97.0,3,969.4999999998254,1,Task,image_61.jpg,vertical,inverted,bottom,Quadrant 3,35.0,3.0,33-49
23,98.0,2,575.2999999998137,1,Task,image_88.jpg,horizontal,original,left,Quadrant 2,27.0,2.0,25-32
23,99.0,4,887.1999999994296,0,Task,image_45.jpg,vertical,inverted,bottom,Quadrant 2,16.0,2.0,13–16
23,100.0,3,1643.5999999996277,1,Task,image_64.jpg,horizontal,original,left,Quadrant 3,2.0,3.0,1–4
23,101.0,2,1153.0999999999767,1,Task,image_65.jpg,horizontal,original,left,Quadrant 2,1.0,2.0,1–4
23,102.0,2,944.599999999802,0,Task,image_117.jpg,horizontal,inverted,right,Quadrant 4,22.0,4.0,21–24
23,103.0,2,928.9000000000816,0,Task,image_107.jpg,horizontal,inverted,right,Quadrant 3,9.0,3.0,9–12
23,104.0,2,761.9999999998254,0,Task,image_27.jpg,vertical,original,top,Quadrant 1,29.0,1.0,25-32
23,105.0,2,945.599999999802,1,Task,image_113.jpg,horizontal,inverted,right,Quadrant 2,20.0,2.0,17–20
23,106.0,4,563.2999999996391,0,Task,image_116.jpg,horizontal,inverted,right,Quadrant 3,23.0,3.0,21–24
23,107.0,3,1059.8999999996158,0,Task,image_9.jpg,vertical,original,top,Quadrant 4,10.0,4.0,9–12
23,108.0,3,783.5,1,Task,image_76.jpg,horizontal,original,left,Quadrant 3,15.0,3.0,13–16
23,109.0,2,1458.5,0,Task,image_98.jpg,horizontal,inverted,right,Quadrant 4,3.0,4.0,1–4
23,110.0,4,1415.199999999837,0,Task,image_3.jpg,vertical,original,top,Quadrant 1,4.0,1.0,1–4
23,111.0,1,1348.199999999837,0,Task,image_114.jpg,horizontal,inverted,right,Quadrant 3,17.0,3.0,17–20
23,112.0,2,1138.8999999994412,1,Task,image_119.jpg,horizontal,inverted,right,Quadrant 2,21.0,2.0,21–24
23,113.0,2,862.199999999837,0,Task,image_110.jpg,horizontal,inverted,right,Quadrant 1,14.0,1.0,13–16
23,114.0,1,681.7000000001863,0,Task,image_108.jpg,horizontal,inverted,right,Quadrant 3,15.0,3.0,13–16
23,115.0,3,848.7999999998137,1,Task,image_26.jpg,vertical,original,top,Quadrant 3,31.0,3.0,25-32
23,116.0,3,642.199999999837,1,Task,image_125.jpg,horizontal,inverted,right,Quadrant 3,35.0,3.0,33-49
23,117.0,3,1120.3999999997905,0,Task,image_103.jpg,horizontal,inverted,right,Quadrant 1,8.0,1.0,5–8
23,118.0,2,601.5999999999767,1,Task,image_40.jpg,vertical,inverted,bottom,Quadrant 2,12.0,2.0,9–12
23,119.0,1,1103.7999999998135,0,Task,image_66.jpg,horizontal,original,left,Quadrant 4,3.0,4.0,1–4
23,120.0,2,1519.300000000163,1,Task,image_55.jpg,vertical,inverted,bottom,Quadrant 2,21.0,2.0,21–24
23,121.0,2,1615.4999999998254,0,Task,image_96.jpg,horizontal,inverted,right,Quadrant 3,2.0,3.0,1–4
23,122.0,1,1021.7999999994644,0,Task,image_126.jpg,horizontal,inverted,right,Quadrant 4,39.0,4.0,33-49
23,123.0,2,1567.799999999639,0,Task,image_99.jpg,horizontal,inverted,right,Quadrant 1,4.0,1.0,1–4
23,124.0,3,1265.5000000001746,0,Task,image_10.jpg,vertical,original,top,Quadrant 1,11.0,1.0,9–12
23,125.0,1,1407.5000000001746,0,Task,image_16.jpg,vertical,original,top,Quadrant 4,19.0,4.0,17–20
23,126.0,1,1157.4999999998254,1,Task,image_7.jpg,vertical,original,top,Quadrant 1,8.0,1.0,5–8
23,127.0,1,1254.099999999802,0,Task,image_73.jpg,horizontal,original,left,Quadrant 4,10.0,4.0,9–12
23,128.0,3,934.0,0,Task,image_127.jpg,horizontal,inverted,right,Quadrant 1,34.0,1.0,33-49
81,1.0,3,2724.399999999994,1,Task,image_96.jpg,horizontal,inverted,right,Quadrant 3,2.0,3.0,1–4
81,2.0,1,2119.7999999761523,1,Task,image_95.jpg,horizontal,original,left,Quadrant 1,34.0,1.0,33-49
81,3.0,3,3617.499999988082,1,Task,image_61.jpg,vertical,inverted,bottom,Quadrant 3,35.0,3.0,33-49
81,4.0,4,2591.699999999997,0,Task,image_122.jpg,horizontal,inverted,right,Quadrant 3,31.0,3.0,25-32
81,5.0,2,2638.000000023836,1,Task,image_113.jpg,horizontal,inverted,right,Quadrant 2,20.0,2.0,17–20
81,6.0,4,2121.300000011921,1,Task,image_57.jpg,vertical,inverted,bottom,Quadrant 4,26.0,4.0,25-32
81,7.0,4,2325.4000000238448,0,Task,image_55.jpg,vertical,inverted,bottom,Quadrant 2,21.0,2.0,21–24
81,8.0,3,2785.899999976158,1,Task,image_90.jpg,horizontal,original,left,Quadrant 3,31.0,3.0,25-32
81,9.0,4,2365.699999999997,1,Task,image_62.jpg,vertical,inverted,bottom,Quadrant 4,39.0,4.0,33-49
81,10.0,3,2436.100000023842,1,Task,image_101.jpg,horizontal,inverted,right,Quadrant 3,5.0,3.0,5–8
81,11.0,3,2635.5999999880733,0,Task,image_119.jpg,horizontal,inverted,right,Quadrant 2,21.0,2.0,21–24
81,12.0,1,2107.800000023839,0,Task,image_66.jpg,horizontal,original,left,Quadrant 4,3.0,4.0,1–4
81,13.0,3,2075.700000023848,1,Task,image_37.jpg,vertical,inverted,bottom,Quadrant 3,5.0,3.0,5–8
81,14.0,4,2470.7999999761523,0,Task,image_40.jpg,vertical,inverted,bottom,Quadrant 2,12.0,2.0,9–12
81,15.0,4,2436.0999999761552,0,Task,image_127.jpg,horizontal,inverted,right,Quadrant 1,34.0,1.0,33-49
81,16.0,3,2664.899999999994,0,Task,image_79.jpg,horizontal,original,left,Quadrant 4,13.0,4.0,13–16
81,17.0,4,1829.999999976164,1,Task,image_34.jpg,vertical,inverted,bottom,Quadrant 4,3.0,4.0,1–4
81,18.0,1,2838.5,0,Task,image_112.jpg,horizontal,inverted,right,Quadrant 4,19.0,4.0,17–20
81,19.0,4,2244.000000011933,1,Task,image_53.jpg,vertical,inverted,bottom,Quadrant 4,22.0,4.0,21–24
81,20.0,1,2144.90000002383,1,Task,image_35.jpg,vertical,inverted,bottom,Quadrant 1,4.0,1.0,1–4
81,21.0,4,2288.899999976158,0,Task,image_87.jpg,horizontal,original,left,Quadrant 2,21.0,2.0,21–24
81,22.0,1,2070.199999988079,1,Task,image_42.jpg,vertical,inverted,bottom,Quadrant 1,11.0,1.0,9–12
81,23.0,2,2310.800000023853,0,Task,image_75.jpg,horizontal,original,left,Quadrant 3,9.0,3.0,9–12
81,24.0,2,2636.7999999761523,0,Task,image_20.jpg,vertical,original,top,Quadrant 3,23.0,3.0,21–24
81,25.0,3,2637.800000011921,1,Task,image_64.jpg,horizontal,original,left,Quadrant 3,2.0,3.0,1–4
81,26.0,4,2248.6999999999825,1,Task,image_47.jpg,vertical,inverted,bottom,Quadrant 4,13.0,4.0,13–16
81,27.0,4,2643.799999988085,0,Task,image_125.jpg,horizontal,inverted,right,Quadrant 3,35.0,3.0,33-49
81,28.0,1,2136.1999999761465,1,Task,image_67.jpg,horizontal,original,left,Quadrant 1,4.0,1.0,1–4
81,29.0,3,2041.5,1,Task,image_52.jpg,vertical,inverted,bottom,Quadrant 3,23.0,3.0,21–24
81,30.0,2,2180.7999999999884,0,Task,image_19.jpg,vertical,original,top,Quadrant 1,18.0,1.0,17–20
81,31.0,3,2388.300000011921,1,Task,image_84.jpg,horizontal,original,left,Quadrant 3,23.0,3.0,21–24
81,32.0,2,3740.200000011915,1,Task,image_120.jpg,horizontal,inverted,right,Quadrant 2,27.0,2.0,25-32
81,33.0,3,2029.8999999999944,1,Task,image_69.jpg,horizontal,original,left,Quadrant 3,5.0,3.0,5–8
81,34.0,1,2798.700000000012,0,Task,image_70.jpg,horizontal,original,left,Quadrant 4,7.0,4.0,5–8
81,35.0,3,2399.100000000006,1,Task,image_58.jpg,vertical,inverted,bottom,Quadrant 3,31.0,3.0,25-32
81,36.0,1,3056.600000000006,0,Task,image_8.jpg,vertical,original,top,Quadrant 2,12.0,2.0,9–12
81,37.0,4,2577.300000011921,0,Task,image_123.jpg,horizontal,inverted,right,Quadrant 1,29.0,1.0,25-32
81,38.0,4,2787.7999999999884,1,Task,image_85.jpg,horizontal,original,left,Quadrant 4,22.0,4.0,21–24
81,39.0,4,2544.700000011915,0,Task,image_63.jpg,vertical,inverted,bottom,Quadrant 1,34.0,1.0,33-49
81,40.0,3,2603.200000023848,0,Task,image_25.jpg,vertical,original,top,Quadrant 4,26.0,4.0,25-32
81,41.0,3,2099.0,1,Task,image_76.jpg,horizontal,original,left,Quadrant 3,15.0,3.0,13–16
81,42.0,2,2043.9000000238304,1,Task,image_65.jpg,horizontal,original,left,Quadrant 2,1.0,2.0,1–4
81,43.0,4,3042.500000011933,0,Task,image_108.jpg,horizontal,inverted,right,Quadrant 3,15.0,3.0,13–16
81,44.0,1,1902.500000023836,1,Task,image_7.jpg,vertical,original,top,Quadrant 1,8.0,1.0,5–8
81,45.0,4,2245.9000000119267,0,Task,image_49.jpg,vertical,inverted,bottom,Quadrant 2,20.0,2.0,17–20
81,46.0,1,2134.4000000119267,0,Task,image_28.jpg,vertical,original,top,Quadrant 2,36.0,2.0,33-49
81,47.0,3,2371.899999999994,0,Task,image_102.jpg,horizontal,inverted,right,Quadrant 4,7.0,4.0,5–8
81,48.0,3,2728.899999976158,0,Task,image_106.jpg,horizontal,inverted,right,Quadrant 1,11.0,1.0,9–12
81,49.0,1,1993.9000000119267,1,Task,image_3.jpg,vertical,original,top,Quadrant 1,4.0,1.0,1–4
81,50.0,1,2215.199999988079,1,Task,image_103.jpg,horizontal,inverted,right,Quadrant 1,8.0,1.0,5–8
81,51.0,2,2042.1000000238416,1,Task,image_33.jpg,vertical,inverted,bottom,Quadrant 2,1.0,2.0,1–4
81,52.0,2,1987.2999999761523,1,Task,image_45.jpg,vertical,inverted,bottom,Quadrant 2,16.0,2.0,13–16
81,53.0,1,1816.200000000012,1,Task,image_78.jpg,horizontal,original,left,Quadrant 1,14.0,1.0,13–16
81,54.0,2,2192.8999999880907,1,Task,image_109.jpg,horizontal,inverted,right,Quadrant 2,16.0,2.0,13–16
81,55.0,4,2364.700000023848,0,Task,image_59.jpg,vertical,inverted,bottom,Quadrant 1,29.0,1.0,25-32
81,56.0,2,2038.9000000119267,1,Task,image_13.jpg,vertical,original,top,Quadrant 2,16.0,2.0,13–16
81,57.0,4,2040.0000000119328,1,Task,image_121.jpg,horizontal,inverted,right,Quadrant 4,26.0,4.0,25-32
81,58.0,2,2018.399999976158,1,Task,image_100.jpg,horizontal,inverted,right,Quadrant 2,6.0,2.0,5–8
81,59.0,4,2097.7999999761523,1,Task,image_16.jpg,vertical,original,top,Quadrant 4,19.0,4.0,17–20
81,60.0,2,1999.2999999999884,1,Task,image_36.jpg,vertical,inverted,bottom,Quadrant 2,6.0,2.0,5–8
81,61.0,4,2221.899999976158,0,Task,image_104.jpg,horizontal,inverted,right,Quadrant 2,12.0,2.0,9–12
81,62.0,4,2512.2999999761814,1,Task,image_117.jpg,horizontal,inverted,right,Quadrant 4,22.0,4.0,21–24
81,63.0,2,1914.200000011944,1,Task,image_97.jpg,horizontal,inverted,right,Quadrant 2,1.0,2.0,1–4
81,64.0,2,2436.4999999880674,1,Task,image_4.jpg,vertical,original,top,Quadrant 2,6.0,2.0,5–8
81,65.0,4,2091.200000011944,0,Task,image_12.jpg,vertical,original,top,Quadrant 3,15.0,3.0,13–16
81,66.0,3,2375.2000000238186,0,Task,image_15.jpg,vertical,original,top,Quadrant 4,13.0,4.0,13–16
81,67.0,4,2201.500000011933,1,Task,image_6.jpg,vertical,original,top,Quadrant 4,7.0,4.0,5–8
81,68.0,2,2218.59999997617,1,Task,image_124.jpg,horizontal,inverted,right,Quadrant 2,36.0,2.0,33-49
81,69.0,4,2289.100000023842,0,Task,image_72.jpg,horizontal,original,left,Quadrant 2,12.0,2.0,9–12
81,70.0,4,1788.800000011921,1,Task,image_2.jpg,vertical,original,top,Quadrant 4,3.0,4.0,1–4
